time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-04-29 14:38:21,2500.0,-0.787,263.287,-0.0003935,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0002864784875954387,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,0.00010702151240456133
2022-04-29 14:38:25,1985.8207,-0.7983,263.286,-0.00039915,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.00032850588416163284,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,7.064411583836719e-05
2022-04-29 14:38:29,1577.3937,-0.7828,263.279,-0.0003914,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0003753103542337744,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,1.608964576622565e-05
2022-04-29 14:38:33,1252.9686,-0.8453,263.285,-0.00042265,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.00042744914526785975,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,4.7991452678597456e-06
2022-04-29 14:38:37,995.2686,-1.067,263.274,-0.0005335,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0004854849153279853,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,4.801508467201473e-05
2022-04-29 14:38:41,790.5701,-1.059,263.272,-0.0005295,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005499656034305032,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,2.0465603430503158e-05
2022-04-29 14:38:45,627.9723,-1.119,263.294,-0.0005595,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006213921909225843,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,6.18921909225843e-05
2022-04-29 14:38:49,498.8163,-1.379,263.285,-0.0006895,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.000700170791306709,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,1.0670791306709019e-05
2022-04-29 14:38:53,396.2239,-1.727,263.284,-0.0008635,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007865440564304082,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,7.695594356959179e-05
2022-04-29 14:38:57,314.7319,-1.734,263.279,-0.000867,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0008804956097441397,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,1.3495609744139706e-05
2022-04-29 14:39:01,250.0005,-1.907,263.284,-0.0009535,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.000981623480506077,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,2.8123480506077e-05
2022-04-29 14:39:05,198.5825,-2.136,263.282,-0.001068,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0010889770203378732,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,2.0977020337873244e-05
2022-04-29 14:39:09,157.7397,-2.324,263.285,-0.0011619999999999,1,50,20.0,-9.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.001200858738150926,0.5446417353880147,-1.8992018065036904,0.0126124132901129,-0.0017359508226743544,3.8858738151025885e-05
