time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-04-28 14:00:27,2500.0,-0.6247,263.188,-0.0006247,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.000512428923463516,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,0.00011227107653648391
2022-04-28 14:00:31,1985.8207,-0.6474,263.186,-0.0006474,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005943027662908028,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,5.3097233709197174e-05
2022-04-28 14:00:35,1577.3937,-0.7416,263.176,-0.0007416,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.00068658016118748,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,5.5019838812519995e-05
2022-04-28 14:00:39,1252.9686,-0.8337,263.176,-0.0008337,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007906149978328522,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,4.308500216714786e-05
2022-04-28 14:00:43,995.2686,-0.9048,263.187,-0.0009048,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.0009078317657554669,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,3.0317657554668675e-06
2022-04-28 14:00:47,790.5701,-1.002,263.182,-0.001002,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.0010396942119466983,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,3.7694211946698265e-05
2022-04-28 14:00:51,627.9723,-1.182,263.182,-0.0011819999999999,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.0011876503245516227,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,5.6503245517227924e-06
2022-04-28 14:00:55,498.8163,-1.314,263.19,-0.001314,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.0013530454507023287,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,3.904545070232868e-05
2022-04-28 14:00:59,396.2239,-1.501,263.184,-0.001501,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.0015369917105656685,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,3.599171056566856e-05
2022-04-28 14:01:03,314.7319,-1.662,263.194,-0.0016619999999999,1,100,20.0,-2.0,-4.0,3.5,3.0,КТ117№1 п1(база 2),-0.001740177977341092,0.5882622059638455,-1.8299860853175745,0.014791557791760734,-0.003934596938355159,7.817797734119194e-05
