time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-05-06 15:57:22,2500.0,-8.756,303.422,-0.0017512,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0017100667952945473,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.113320470545273e-05
2022-05-06 15:57:26,1985.8207,-8.999,303.417,-0.0017998,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0017928713471943697,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,6.928652805630311e-06
2022-05-06 15:57:30,1577.3937,-9.162,303.427,-0.0018324,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0018375353663245865,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,5.135366324586412e-06
2022-05-06 15:57:34,1252.9686,-9.072,303.417,-0.0018143999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0018366357014549916,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,2.2235701455091718e-05
2022-05-06 15:57:38,995.2686,-8.684,303.42,-0.0017368,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0017858954138686965,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.909541386869656e-05
2022-05-06 15:57:42,790.5701,-8.23,303.423,-0.001646,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0016860816483202955,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.008164832029564e-05
2022-05-06 15:57:46,627.9723,-7.718,303.417,-0.0015436,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.001544080288893622,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.802888936221005e-07
2022-05-06 15:57:50,498.8163,-7.047,303.419,-0.0014093999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0013722770707302431,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,3.712292926965678e-05
2022-05-06 15:57:54,396.2239,-6.041,303.404,-0.0012082,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0011859322308292676,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,2.226776917073239e-05
2022-05-06 15:57:58,314.7319,-5.159,303.425,-0.0010318,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0009994031365146584,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,3.239686348534168e-05
2022-05-06 15:58:02,250.0005,-4.356,303.413,-0.0008711999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0008230595708037227,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.8140429196177306e-05
2022-05-06 15:58:06,198.5825,-3.555,303.419,-0.000711,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006624484321484243,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.855156785157574e-05
2022-05-06 15:58:10,157.7397,-2.584,303.427,-0.0005168,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005196073806911657,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,2.807380691165727e-06
2022-05-06 15:58:14,125.2971,-2.154,303.399,-0.0004308,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0003950019642180925,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,3.579803578190752e-05
2022-05-06 15:58:18,99.5271,-0.7806,303.41,-0.00015612,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0002887515098764009,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.0001326315098764009
2022-05-06 15:58:22,79.0571,-0.0201,303.404,-4.02e-06,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.00020093940222551607,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.00019691940222551607
2022-05-06 15:58:26,62.7973,-0.6592,303.402,-0.00013184,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0001314282567293457,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.117432706543002e-07
2022-05-06 15:58:30,49.8817,-0.5676,303.408,-0.00011352,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-7.95106145539408e-05,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,3.400938544605919e-05
2022-05-06 15:58:34,39.6224,-0.5081,303.403,-0.0001016199999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-4.3601098594645894e-05,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,5.801890140525411e-05
2022-05-06 15:58:38,31.4732,-0.5075,303.414,-0.0001014999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-2.112821304085206e-05,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,8.037178695904793e-05
2022-05-06 15:58:42,25.0001,-0.3899,303.414,-7.798000000000001e-05,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-8.762263264772175e-06,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,6.921773673522784e-05
2022-05-06 15:58:46,19.8582,-0.1205,303.401,-2.41e-05,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-2.9869996757527164e-06,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,2.1113000324247285e-05
2022-05-06 15:58:49,15.774,-0.8891,303.398,-0.00017782,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-7.956307353368244e-07,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.0001770243692646632
2022-05-06 15:58:53,12.5297,-1.555,303.399,-0.0003109999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-1.5533139962634102e-07,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.0003108446686002737
2022-05-06 15:58:57,9.9527,-0.2266,303.402,-4.532e-05,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-2.0510460258099483e-08,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.52994895397419e-05
2022-05-06 15:59:01,7.9057,-0.4858,303.411,-9.716e-05,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-1.6552558174271177e-09,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,9.715834474418258e-05
2022-05-06 15:59:05,6.2797,-1.448,303.409,-0.0002896,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-7.187174931098867e-11,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.00028959992812825066
2022-05-06 15:59:09,4.9882,-1.135,303.406,-0.000227,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-1.4304858323035515e-12,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.00022699999856951416
2022-05-06 15:59:13,3.9622,-1.485,303.393,-0.000297,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-1.06546023552507e-14,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.0002969999999893454
2022-05-06 15:59:17,3.1473,-0.5307,303.402,-0.0001061399999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-2.3051222200278522e-17,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.00010613999999987695
2022-05-06 15:59:21,2.5,-0.8054,303.4,-0.00016108,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-1.0512946150172928e-20,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,0.00016108
2022-05-06 15:59:25,1.9858,-0.3461,303.399,-6.922e-05,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-6.74938201257987e-25,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,6.922e-05
2022-05-06 15:59:29,1.5774,-0.1344,303.406,-2.688e-05,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-3.6787926913582306e-30,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,2.688e-05
2022-05-06 15:59:33,1.253,-0.2371,303.412,-4.742e-05,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-8.983365476891312e-37,0.5349799467621705,-3.5365428559921237,0.00029070810757832123,-0.0018431512537629828,4.742e-05
