time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-05-04 15:00:40,2500.0,-1.345,283.111,-0.001345,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0012480247335397683,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,9.697526646023171e-05
2022-05-04 15:00:44,1985.8207,-1.435,283.115,-0.001435,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0014441238719519942,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,9.123871951994102e-06
2022-05-04 15:00:48,1577.3937,-1.632,283.123,-0.001632,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.001659740742985225,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,2.774074298522505e-05
2022-05-04 15:00:52,1252.9686,-1.874,283.125,-0.001874,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0018946957063556717,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,2.0695706355671698e-05
2022-05-04 15:00:56,995.2686,-2.124,283.119,-0.002124,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.002147501646892353,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,2.3501646892353043e-05
2022-05-04 15:01:00,790.5701,-2.406,283.111,-0.002406,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.00241482935407828,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,8.829354078279845e-06
2022-05-04 15:01:04,627.9723,-2.703,283.12,-0.0027029999999999,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0026908793344572256,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,1.212066554267437e-05
2022-05-04 15:01:08,498.8163,-2.981,283.117,-0.0029809999999999,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.002966726517476711,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,1.4273482523188916e-05
2022-05-04 15:01:12,396.2239,-3.242,283.109,-0.003242,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0032297745622173243,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,1.2225437782675819e-05
2022-05-04 15:01:16,314.7319,-3.464,283.122,-0.003464,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0034635557839507954,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,4.442160492046203e-07
2022-05-04 15:01:19,250.0005,-3.631,283.122,-0.0036309999999999,1,100,20.0,-8.0,-12.0,3.5,3.0,КТ117№1 п1(база 2),-0.0036482293300379933,0.6209413001884492,-2.5839050156570114,0.00260672360295848,-0.0037888501577684037,1.7229330038093325e-05
