time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-05-11 15:46:59,2500.0,-6.319,303.496,-0.0012638,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0012205822349458306,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,4.321776505416945e-05
2022-05-11 15:47:03,1985.8207,-6.01,303.501,-0.001202,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0012215737410072468,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,1.9573741007246825e-05
2022-05-11 15:47:07,1577.3937,-5.831,303.493,-0.0011662,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0011949089212920012,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,2.870892129200114e-05
2022-05-11 15:47:11,1252.9686,-5.608,303.502,-0.0011216,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0011410061134494555,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,1.9406113449455583e-05
2022-05-11 15:47:15,995.2686,-5.371,303.492,-0.0010742,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0010631428318771828,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,1.1057168122817181e-05
2022-05-11 15:47:19,790.5701,-4.858,303.494,-0.0009716,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0009672770935898435,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,4.32290641015653e-06
2022-05-11 15:47:23,627.9723,-4.391,303.494,-0.0008782,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0008609138248752999,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,1.7286175124700044e-05
2022-05-11 15:47:27,498.8163,-3.858,303.503,-0.0007716,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007513253768400626,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,2.027462315993742e-05
2022-05-11 15:47:31,396.2239,-3.333,303.509,-0.0006666,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006439802365865578,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,2.2619763413442252e-05
2022-05-11 15:47:35,314.7319,-2.59,303.513,-0.000518,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005420228211334474,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,2.4022821133447433e-05
2022-05-11 15:47:39,250.0005,-2.16,303.496,-0.000432,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.00044687737550023365,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,1.4877375500233663e-05
2022-05-11 15:47:42,198.5825,-1.631,303.499,-0.0003262,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.00035925308598576617,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,3.305308598576615e-05
2022-05-11 15:47:46,157.7397,-1.318,303.49,-0.0002636,1,20,20.0,-6.0,-7.0,3.5,3.0,КТ117№1 п1(база 2),-0.00027982995767646167,0.41850804772211614,-3.750148939777184,0.00017776696598820253,-0.0012244829577845594,1.622995767646166e-05
