time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-04-29 14:43:41,2500.0,-1.584,263.271,-0.0003168,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.00025712003293353275,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,5.967996706646725e-05
2022-04-29 14:43:45,1985.8207,-1.545,263.271,-0.000309,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0002843605644081586,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,2.463943559184137e-05
2022-04-29 14:43:49,1577.3937,-1.551,263.26,-0.0003102,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0003135232918895346,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,3.3232918895345783e-06
2022-04-29 14:43:53,1252.9686,-1.943,263.263,-0.0003886,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.00034473742180827344,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,4.3862578191726574e-05
2022-04-29 14:43:57,995.2686,-1.908,263.267,-0.0003816,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0003780887070330605,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,3.5112929669394864e-06
2022-04-29 14:44:01,790.5701,-1.969,263.272,-0.0003938,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.000413603347144936,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,1.9803347144936047e-05
2022-04-29 14:44:05,627.9723,-2.059,263.265,-0.0004118,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0004512251479514696,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,3.9425147951469594e-05
2022-04-29 14:44:09,498.8163,-1.924,263.26,-0.0003848,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.000490785181602871,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,0.00010598518160287099
2022-04-29 14:44:13,396.2239,-2.638,263.259,-0.0005276,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.000531963044035551,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,4.363044035550988e-06
2022-04-29 14:44:17,314.7319,-3.027,263.264,-0.0006054,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005742392610382418,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,3.1160738961758124e-05
2022-04-29 14:44:21,250.0005,-3.144,263.272,-0.0006288,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006168410095035891,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,1.1958990496410866e-05
2022-04-29 14:44:25,198.5825,-3.186,263.265,-0.0006372,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006586846776087404,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,2.1484677608740385e-05
2022-04-29 14:44:29,157.7397,-3.342,263.274,-0.0006684,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006983246931442432,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,2.992469314424325e-05
2022-04-29 14:44:33,125.2971,-3.496,263.26,-0.0006992,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007339243739440413,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,3.472437394404129e-05
2022-04-29 14:44:37,99.5271,-4.047,263.253,-0.0008093999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007632733840084772,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,4.612661599142276e-05
2022-04-29 14:44:41,79.0571,-4.618,263.267,-0.0009236,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007838852242283879,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,0.00013971477577161208
2022-04-29 14:44:45,62.7973,-4.173,263.264,-0.0008346,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.00079320874479633,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,4.139125520367004e-05
2022-04-29 14:44:49,49.8817,-3.726,263.263,-0.0007452,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007889810998282905,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,4.37810998282905e-05
2022-04-29 14:44:52,39.6224,-3.523,263.268,-0.0007046,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007697034330606243,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,6.510343306062431e-05
2022-04-29 14:44:56,31.4732,-3.446,263.26,-0.0006892,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0007351546397980971,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,4.5954639798097166e-05
2022-04-29 14:45:00,25.0001,-3.372,263.273,-0.0006744,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006867592438894155,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,1.235924388941548e-05
2022-04-29 14:45:04,19.8582,-3.151,263.26,-0.0006301999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006275708567897191,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,2.629143210180888e-06
2022-04-29 14:45:08,15.774,-3.109,263.271,-0.0006218,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005617243671441562,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,6.007563285584383e-05
2022-04-29 14:45:12,12.5297,-2.746,263.261,-0.0005492,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0004934335617394483,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,5.576643826055172e-05
2022-04-29 14:45:16,9.9527,-2.223,263.264,-0.0004445999999999,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0004260345663583911,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,1.8565433641508887e-05
2022-04-29 14:45:20,7.9057,-1.625,263.258,-0.000325,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0003615422055160936,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,3.6542205516093594e-05
2022-04-29 14:45:24,6.2797,-1.145,263.261,-0.000229,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0003009100164328882,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,7.191001643288818e-05
2022-04-29 14:45:28,4.9882,-0.7759,263.261,-0.00015518,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.00024460964818974555,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,8.942964818974556e-05
2022-04-29 14:45:32,3.9622,-0.8182,263.272,-0.00016364,1,20,20.0,-9.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.00019305911058810503,0.405600153687635,-2.1338190643983075,0.0073481994479953966,-0.000793510084616072,2.9419110588105036e-05
