time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-04-28 15:26:56,2500.0,-0.5797,263.193,-0.0005796999999999,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.00040979572214648754,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,0.00016990427785341244
2022-04-28 15:27:00,1985.8207,-0.6252,263.191,-0.0006252,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0004916612342795395,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,0.00013353876572046056
2022-04-28 15:27:03,1577.3937,-0.7164,263.176,-0.0007164,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005871972026610499,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,0.0001292027973389501
2022-04-28 15:27:07,1252.9686,-0.8372,263.179,-0.0008372,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006986950025978307,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,0.00013850499740216923
2022-04-28 15:27:11,995.2686,-0.9186,263.182,-0.0009186,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0008287446336154577,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,8.985536638454229e-05
2022-04-28 15:27:15,790.5701,-1.015,263.181,-0.0010149999999999,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0009802407937915412,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,3.475920620835886e-05
2022-04-28 15:27:19,627.9723,-1.122,263.18,-0.001122,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0011563669450814057,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,3.4366945081405796e-05
2022-04-28 15:27:23,498.8163,-1.349,263.183,-0.001349,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0013605453641086292,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,1.1545364108629273e-05
2022-04-28 15:27:27,396.2239,-1.637,263.179,-0.001637,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0015963347097581228,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,4.066529024187725e-05
2022-04-28 15:27:31,314.7319,-1.837,263.178,-0.0018369999999999,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0018672479390534574,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,3.0247939053557526e-05
2022-04-28 15:27:35,250.0005,-2.117,263.189,-0.002117,1,100,20.0,-4.0,-11.0,3.5,3.0,КТ117№1 п1(база 2),-0.0021764613967737365,0.7197022025630003,-1.6765158729095748,0.02106124921404033,-0.006381219628219966,5.94613967737365e-05
