time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name,dlts_pf_model,p_coef_model,time_constant_power_model,time_constant_model,amplitude_model,rmse_model
2022-04-28 15:31:49,2500.0,-0.5551,263.208,-0.0005551,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0004059302561829937,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,0.0001491697438170063
2022-04-28 15:31:53,1985.8207,-0.5984,263.194,-0.0005984,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0004855466053603759,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,0.00011285339463962409
2022-04-28 15:31:57,1577.3937,-0.645,263.201,-0.000645,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0005781710847511781,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,6.682891524882183e-05
2022-04-28 15:32:01,1252.9686,-0.7559,263.209,-0.0007559,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0006859404503982449,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,6.995954960175514e-05
2022-04-28 15:32:05,995.2686,-0.8508,263.196,-0.0008508,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0008112578879157355,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,3.9542112084264445e-05
2022-04-28 15:32:09,790.5701,-0.9799,263.209,-0.0009799,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.000956794317568473,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,2.3105682431526914e-05
2022-04-28 15:32:13,627.9723,-1.142,263.212,-0.001142,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0011254678630593256,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,1.6532136940674387e-05
2022-04-28 15:32:17,498.8163,-1.327,263.205,-0.001327,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0013203901126484906,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,6.609887351509414e-06
2022-04-28 15:32:21,396.2239,-1.579,263.208,-0.0015789999999999,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.00154476179125302,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,3.423820874687983e-05
2022-04-28 15:32:25,314.7319,-1.784,263.204,-0.001784,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0018016924833302121,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,1.769248333021215e-05
2022-04-28 15:32:29,250.0005,-2.032,263.213,-0.002032,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.002093917624812868,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,6.191762481286799e-05
2022-04-28 15:32:33,198.5825,-2.352,263.201,-0.002352,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0024233711414109777,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,7.137114141097774e-05
2022-04-28 15:32:37,157.7397,-2.744,263.204,-0.002744,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.002790573963082788,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,4.657396308278827e-05
2022-04-28 15:32:41,125.2971,-3.172,263.209,-0.003172,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.003193799249442122,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,2.1799249442122203e-05
2022-04-28 15:32:45,99.5271,-3.604,263.208,-0.003604,1,100,20.0,-4.0,-10.0,3.5,3.0,КТ117№1 п1(база 2),-0.0036279955198474114,0.7079109247809056,-1.6890287517548013,0.020463091596941374,-0.005922095481280052,2.399551984741139e-05
